"","region","date","cases"
"1897","Denmark",20-02-01,0
"1898","Diamond Princess",20-02-01,0
"1899","Djibouti",20-02-01,0
"1900","Dominica",20-02-01,0
"1901","Dominican Republic",20-02-01,0
"1902","Ecuador",20-02-01,0
"1903","Egypt",20-02-01,0
"1904","El Salvador",20-02-01,0
"1905","Equatorial Guinea",20-02-01,0
"1906","Eritrea",20-02-01,0
"1907","Estonia",20-02-01,0
"1908","Eswatini",20-02-01,0
"1909","Ethiopia",20-02-01,0
"1910","Fiji",20-02-01,0
"1911","Finland",20-02-01,1
"1912","France",20-02-01,6
"1913","Gabon",20-02-01,0
"1914","Gambia",20-02-01,0
"1915","Georgia",20-02-01,0
"1916","Germany",20-02-01,8
"1917","Ghana",20-02-01,0
"1918","Greece",20-02-01,0
"1919","Grenada",20-02-01,0
"1920","Guatemala",20-02-01,0
"1921","Guinea",20-02-01,0
"1922","Guinea-Bissau",20-02-01,0
"1923","Guyana",20-02-01,0
"1924","Haiti",20-02-01,0
"1925","Holy See",20-02-01,0
"1926","Honduras",20-02-01,0
"1927","Hungary",20-02-01,0
"1928","Iceland",20-02-01,0
"1929","India",20-02-01,1
"1930","Indonesia",20-02-01,0
"1931","Iran",20-02-01,0
"1932","Iraq",20-02-01,0
"1933","Ireland",20-02-01,0
"1934","Israel",20-02-01,0
"1935","Italy",20-02-01,2
"1936","Jamaica",20-02-01,0
"1937","Japan",20-02-01,20
"1938","Jordan",20-02-01,0
"1939","Kazakhstan",20-02-01,0
"1940","Kenya",20-02-01,0
"1941","Korea, South",20-02-01,12
"1942","Kosovo",20-02-01,0
"1943","Kuwait",20-02-01,0
"1944","Kyrgyzstan",20-02-01,0
"1945","Laos",20-02-01,0
"1946","Latvia",20-02-01,0
"1947","Lebanon",20-02-01,0
"1948","Liberia",20-02-01,0
"1949","Libya",20-02-01,0
"1950","Liechtenstein",20-02-01,0
"1951","Lithuania",20-02-01,0
"1952","Luxembourg",20-02-01,0
"1953","Madagascar",20-02-01,0
"1954","Malawi",20-02-01,0
"1955","Malaysia",20-02-01,8
"1956","Maldives",20-02-01,0
"1957","Mali",20-02-01,0
"1958","Malta",20-02-01,0
"1959","Mauritania",20-02-01,0
"1960","Mauritius",20-02-01,0
"1961","Mexico",20-02-01,0
"1962","Moldova",20-02-01,0
"1963","Monaco",20-02-01,0
"1964","Mongolia",20-02-01,0
"1965","Montenegro",20-02-01,0
"1966","Morocco",20-02-01,0
"1967","Mozambique",20-02-01,0
"1968","MS Zaandam",20-02-01,0
"1969","Namibia",20-02-01,0
"1970","Nepal",20-02-01,1
"1971","Netherlands",20-02-01,0
"1972","New Zealand",20-02-01,0
"1973","Nicaragua",20-02-01,0
"1974","Niger",20-02-01,0
"1975","Nigeria",20-02-01,0
"1976","North Macedonia",20-02-01,0
"1977","Norway",20-02-01,0
"1978","Oman",20-02-01,0
"1979","Pakistan",20-02-01,0
"1980","Panama",20-02-01,0
"1981","Papua New Guinea",20-02-01,0
"1982","Paraguay",20-02-01,0
"1983","Peru",20-02-01,0
"1984","Philippines",20-02-01,1
"1985","Poland",20-02-01,0
"1986","Portugal",20-02-01,0
"1987","Qatar",20-02-01,0
"1988","Romania",20-02-01,0
"1989","Russia",20-02-01,2
"1990","Rwanda",20-02-01,0
"1991","Saint Kitts and Nevis",20-02-01,0
"1992","Saint Lucia",20-02-01,0
"1993","Saint Vincent and the Grenadines",20-02-01,0
"1994","San Marino",20-02-01,0
"1995","Sao Tome and Principe",20-02-01,0
"1996","Saudi Arabia",20-02-01,0
"1997","Senegal",20-02-01,0
"1998","Serbia",20-02-01,0
"1999","Seychelles",20-02-01,0
"2000","Sierra Leone",20-02-01,0
"2001","Singapore",20-02-01,16
"2002","Slovakia",20-02-01,0
"2003","Slovenia",20-02-01,0
"2004","Somalia",20-02-01,0
"2005","South Africa",20-02-01,0
"2006","South Sudan",20-02-01,0
"2007","Spain",20-02-01,1
"2008","Sri Lanka",20-02-01,1
"2009","Sudan",20-02-01,0
"2010","Suriname",20-02-01,0
"2011","Sweden",20-02-01,1
"2012","Switzerland",20-02-01,0
"2013","Syria",20-02-01,0
"2014","Taiwan",20-02-01,10
"2015","Tanzania",20-02-01,0
"2016","Thailand",20-02-01,19
"2017","Timor-Leste",20-02-01,0
"2018","Togo",20-02-01,0
"2019","Trinidad and Tobago",20-02-01,0
"2020","Tunisia",20-02-01,0
"2021","Turkey",20-02-01,0
"2022","Uganda",20-02-01,0
"2023","Ukraine",20-02-01,0
"2024","United Arab Emirates",20-02-01,4
"2025","United Kingdom",20-02-01,2
"2026","Uruguay",20-02-01,0
"2027","USA",20-02-01,8
"2028","Uzbekistan",20-02-01,0
"2029","Venezuela",20-02-01,0
"2030","Vietnam",20-02-01,6
"2031","West Bank and Gaza",20-02-01,0
"2032","Western Sahara",20-02-01,0
"2033","Yemen",20-02-01,0
"2034","Zambia",20-02-01,0
"2035","Zimbabwe",20-02-01,0
"2036","Afghanistan",20-02-02,0
"2037","Albania",20-02-02,0
"2038","Algeria",20-02-02,0
"2039","Andorra",20-02-02,0
"2040","Angola",20-02-02,0
"2041","Antigua and Barbuda",20-02-02,0
"2042","Argentina",20-02-02,0
"2043","Armenia",20-02-02,0
"2044","Australia",20-02-02,12
"2045","Austria",20-02-02,0
"2046","Azerbaijan",20-02-02,0
"2047","Bahamas",20-02-02,0
"2048","Bahrain",20-02-02,0
"2049","Bangladesh",20-02-02,0
"2050","Barbados",20-02-02,0
"2051","Belarus",20-02-02,0
"2052","Belgium",20-02-02,0
"2053","Belize",20-02-02,0
"2054","Benin",20-02-02,0
"2055","Bhutan",20-02-02,0
"2056","Bolivia",20-02-02,0
"2057","Bosnia and Herzegovina",20-02-02,0
"2058","Botswana",20-02-02,0
"2059","Brazil",20-02-02,0
"2060","Brunei",20-02-02,0
"2061","Bulgaria",20-02-02,0
"2062","Burkina Faso",20-02-02,0
"2063","Burma",20-02-02,0
"2064","Burundi",20-02-02,0
"2065","Cabo Verde",20-02-02,0
"2066","Cambodia",20-02-02,1
"2067","Cameroon",20-02-02,0
"2068","Canada",20-02-02,4
"2069","Central African Republic",20-02-02,0
"2070","Chad",20-02-02,0
"2071","Chile",20-02-02,0
"2072","China",20-02-02,16630
"2073","Colombia",20-02-02,0
"2074","Congo (Brazzaville)",20-02-02,0
"2075","Congo (Kinshasa)",20-02-02,0
"2076","Costa Rica",20-02-02,0
"2077","Cote d'Ivoire",20-02-02,0
"2078","Croatia",20-02-02,0
"2079","Cuba",20-02-02,0
"2080","Cyprus",20-02-02,0
"2081","Czechia",20-02-02,0
"2082","Denmark",20-02-02,0
"2083","Diamond Princess",20-02-02,0
"2084","Djibouti",20-02-02,0
"2085","Dominica",20-02-02,0
"2086","Dominican Republic",20-02-02,0
"2087","Ecuador",20-02-02,0
"2088","Egypt",20-02-02,0
"2089","El Salvador",20-02-02,0
"2090","Equatorial Guinea",20-02-02,0
"2091","Eritrea",20-02-02,0
"2092","Estonia",20-02-02,0
"2093","Eswatini",20-02-02,0
"2094","Ethiopia",20-02-02,0
"2095","Fiji",20-02-02,0
"2096","Finland",20-02-02,1
"2097","France",20-02-02,6
"2098","Gabon",20-02-02,0
"2099","Gambia",20-02-02,0
"2100","Georgia",20-02-02,0
"2101","Germany",20-02-02,10
"2102","Ghana",20-02-02,0
"2103","Greece",20-02-02,0
"2104","Grenada",20-02-02,0
"2105","Guatemala",20-02-02,0
"2106","Guinea",20-02-02,0
"2107","Guinea-Bissau",20-02-02,0
"2108","Guyana",20-02-02,0
"2109","Haiti",20-02-02,0
"2110","Holy See",20-02-02,0
"2111","Honduras",20-02-02,0
"2112","Hungary",20-02-02,0
"2113","Iceland",20-02-02,0
"2114","India",20-02-02,2
"2115","Indonesia",20-02-02,0
"2116","Iran",20-02-02,0
"2117","Iraq",20-02-02,0
"2118","Ireland",20-02-02,0
"2119","Israel",20-02-02,0
"2120","Italy",20-02-02,2
"2121","Jamaica",20-02-02,0
"2122","Japan",20-02-02,20
"2123","Jordan",20-02-02,0
"2124","Kazakhstan",20-02-02,0
"2125","Kenya",20-02-02,0
"2126","Korea, South",20-02-02,15
"2127","Kosovo",20-02-02,0
"2128","Kuwait",20-02-02,0
"2129","Kyrgyzstan",20-02-02,0
"2130","Laos",20-02-02,0
"2131","Latvia",20-02-02,0
"2132","Lebanon",20-02-02,0
"2133","Liberia",20-02-02,0
"2134","Libya",20-02-02,0
"2135","Liechtenstein",20-02-02,0
"2136","Lithuania",20-02-02,0
"2137","Luxembourg",20-02-02,0
"2138","Madagascar",20-02-02,0
"2139","Malawi",20-02-02,0
"2140","Malaysia",20-02-02,8
"2141","Maldives",20-02-02,0
"2142","Mali",20-02-02,0
"2143","Malta",20-02-02,0
"2144","Mauritania",20-02-02,0
"2145","Mauritius",20-02-02,0
"2146","Mexico",20-02-02,0
"2147","Moldova",20-02-02,0
"2148","Monaco",20-02-02,0
"2149","Mongolia",20-02-02,0
"2150","Montenegro",20-02-02,0
"2151","Morocco",20-02-02,0
"2152","Mozambique",20-02-02,0
"2153","MS Zaandam",20-02-02,0
"2154","Namibia",20-02-02,0
"2155","Nepal",20-02-02,1
"2156","Netherlands",20-02-02,0
"2157","New Zealand",20-02-02,0
"2158","Nicaragua",20-02-02,0
"2159","Niger",20-02-02,0
"2160","Nigeria",20-02-02,0
"2161","North Macedonia",20-02-02,0
"2162","Norway",20-02-02,0
"2163","Oman",20-02-02,0
"2164","Pakistan",20-02-02,0
"2165","Panama",20-02-02,0
"2166","Papua New Guinea",20-02-02,0
"2167","Paraguay",20-02-02,0
"2168","Peru",20-02-02,0
"2169","Philippines",20-02-02,2
"2170","Poland",20-02-02,0
"2171","Portugal",20-02-02,0
"2172","Qatar",20-02-02,0
"2173","Romania",20-02-02,0
"2174","Russia",20-02-02,2
"2175","Rwanda",20-02-02,0
"2176","Saint Kitts and Nevis",20-02-02,0
"2177","Saint Lucia",20-02-02,0
"2178","Saint Vincent and the Grenadines",20-02-02,0
"2179","San Marino",20-02-02,0
"2180","Sao Tome and Principe",20-02-02,0
"2181","Saudi Arabia",20-02-02,0
"2182","Senegal",20-02-02,0
"2183","Serbia",20-02-02,0
"2184","Seychelles",20-02-02,0
"2185","Sierra Leone",20-02-02,0
"2186","Singapore",20-02-02,18
"2187","Slovakia",20-02-02,0
"2188","Slovenia",20-02-02,0
"2189","Somalia",20-02-02,0
"2190","South Africa",20-02-02,0
"2191","South Sudan",20-02-02,0
"2192","Spain",20-02-02,1
"2193","Sri Lanka",20-02-02,1
"2194","Sudan",20-02-02,0
"2195","Suriname",20-02-02,0
"2196","Sweden",20-02-02,1
"2197","Switzerland",20-02-02,0
"2198","Syria",20-02-02,0
"2199","Taiwan",20-02-02,10
"2200","Tanzania",20-02-02,0
"2201","Thailand",20-02-02,19
"2202","Timor-Leste",20-02-02,0
"2203","Togo",20-02-02,0
"2204","Trinidad and Tobago",20-02-02,0
"2205","Tunisia",20-02-02,0
"2206","Turkey",20-02-02,0
"2207","Uganda",20-02-02,0
"2208","Ukraine",20-02-02,0
"2209","United Arab Emirates",20-02-02,5
"2210","United Kingdom",20-02-02,2
"2211","Uruguay",20-02-02,0
"2212","USA",20-02-02,8
"2213","Uzbekistan",20-02-02,0
"2214","Venezuela",20-02-02,0
"2215","Vietnam",20-02-02,6
"2216","West Bank and Gaza",20-02-02,0
"2217","Western Sahara",20-02-02,0
"2218","Yemen",20-02-02,0
"2219","Zambia",20-02-02,0
"2220","Zimbabwe",20-02-02,0
"2221","Afghanistan",20-02-03,0
"2222","Albania",20-02-03,0
"2223","Algeria",20-02-03,0
"2224","Andorra",20-02-03,0
"2225","Angola",20-02-03,0
"2226","Antigua and Barbuda",20-02-03,0
"2227","Argentina",20-02-03,0
"2228","Armenia",20-02-03,0
"2229","Australia",20-02-03,12
"2230","Austria",20-02-03,0
"2231","Azerbaijan",20-02-03,0
"2232","Bahamas",20-02-03,0
"2233","Bahrain",20-02-03,0
"2234","Bangladesh",20-02-03,0
"2235","Barbados",20-02-03,0
"2236","Belarus",20-02-03,0
"2237","Belgium",20-02-03,0
"2238","Belize",20-02-03,0
"2239","Benin",20-02-03,0
"2240","Bhutan",20-02-03,0
"2241","Bolivia",20-02-03,0
"2242","Bosnia and Herzegovina",20-02-03,0
"2243","Botswana",20-02-03,0
"2244","Brazil",20-02-03,0
"2245","Brunei",20-02-03,0
"2246","Bulgaria",20-02-03,0
"2247","Burkina Faso",20-02-03,0
"2248","Burma",20-02-03,0
"2249","Burundi",20-02-03,0
"2250","Cabo Verde",20-02-03,0
"2251","Cambodia",20-02-03,1
"2252","Cameroon",20-02-03,0
"2253","Canada",20-02-03,4
"2254","Central African Republic",20-02-03,0
"2255","Chad",20-02-03,0
"2256","Chile",20-02-03,0
"2257","China",20-02-03,19716
"2258","Colombia",20-02-03,0
"2259","Congo (Brazzaville)",20-02-03,0
"2260","Congo (Kinshasa)",20-02-03,0
"2261","Costa Rica",20-02-03,0
"2262","Cote d'Ivoire",20-02-03,0
"2263","Croatia",20-02-03,0
"2264","Cuba",20-02-03,0
"2265","Cyprus",20-02-03,0
"2266","Czechia",20-02-03,0
"2267","Denmark",20-02-03,0
"2268","Diamond Princess",20-02-03,0
"2269","Djibouti",20-02-03,0
"2270","Dominica",20-02-03,0
"2271","Dominican Republic",20-02-03,0
"2272","Ecuador",20-02-03,0
"2273","Egypt",20-02-03,0
"2274","El Salvador",20-02-03,0
"2275","Equatorial Guinea",20-02-03,0
"2276","Eritrea",20-02-03,0
"2277","Estonia",20-02-03,0
"2278","Eswatini",20-02-03,0
"2279","Ethiopia",20-02-03,0
"2280","Fiji",20-02-03,0
"2281","Finland",20-02-03,1
"2282","France",20-02-03,6
"2283","Gabon",20-02-03,0
"2284","Gambia",20-02-03,0
"2285","Georgia",20-02-03,0
"2286","Germany",20-02-03,12
"2287","Ghana",20-02-03,0
"2288","Greece",20-02-03,0
"2289","Grenada",20-02-03,0
"2290","Guatemala",20-02-03,0
"2291","Guinea",20-02-03,0
"2292","Guinea-Bissau",20-02-03,0
"2293","Guyana",20-02-03,0
"2294","Haiti",20-02-03,0
"2295","Holy See",20-02-03,0
"2296","Honduras",20-02-03,0
"2297","Hungary",20-02-03,0
"2298","Iceland",20-02-03,0
"2299","India",20-02-03,3
"2300","Indonesia",20-02-03,0
"2301","Iran",20-02-03,0
"2302","Iraq",20-02-03,0
"2303","Ireland",20-02-03,0
"2304","Israel",20-02-03,0
"2305","Italy",20-02-03,2
"2306","Jamaica",20-02-03,0
"2307","Japan",20-02-03,20
"2308","Jordan",20-02-03,0
"2309","Kazakhstan",20-02-03,0
"2310","Kenya",20-02-03,0
"2311","Korea, South",20-02-03,15
"2312","Kosovo",20-02-03,0
"2313","Kuwait",20-02-03,0
"2314","Kyrgyzstan",20-02-03,0
"2315","Laos",20-02-03,0
"2316","Latvia",20-02-03,0
"2317","Lebanon",20-02-03,0
"2318","Liberia",20-02-03,0
"2319","Libya",20-02-03,0
"2320","Liechtenstein",20-02-03,0
"2321","Lithuania",20-02-03,0
"2322","Luxembourg",20-02-03,0
"2323","Madagascar",20-02-03,0
"2324","Malawi",20-02-03,0
"2325","Malaysia",20-02-03,8
"2326","Maldives",20-02-03,0
"2327","Mali",20-02-03,0
"2328","Malta",20-02-03,0
"2329","Mauritania",20-02-03,0
"2330","Mauritius",20-02-03,0
"2331","Mexico",20-02-03,0
"2332","Moldova",20-02-03,0
"2333","Monaco",20-02-03,0
"2334","Mongolia",20-02-03,0
"2335","Montenegro",20-02-03,0
"2336","Morocco",20-02-03,0
"2337","Mozambique",20-02-03,0
"2338","MS Zaandam",20-02-03,0
"2339","Namibia",20-02-03,0
"2340","Nepal",20-02-03,1
"2341","Netherlands",20-02-03,0
"2342","New Zealand",20-02-03,0
"2343","Nicaragua",20-02-03,0
"2344","Niger",20-02-03,0
"2345","Nigeria",20-02-03,0
"2346","North Macedonia",20-02-03,0
"2347","Norway",20-02-03,0
"2348","Oman",20-02-03,0
"2349","Pakistan",20-02-03,0
"2350","Panama",20-02-03,0
"2351","Papua New Guinea",20-02-03,0
"2352","Paraguay",20-02-03,0
"2353","Peru",20-02-03,0
"2354","Philippines",20-02-03,2
"2355","Poland",20-02-03,0
"2356","Portugal",20-02-03,0
"2357","Qatar",20-02-03,0
"2358","Romania",20-02-03,0
"2359","Russia",20-02-03,2
"2360","Rwanda",20-02-03,0
"2361","Saint Kitts and Nevis",20-02-03,0
"2362","Saint Lucia",20-02-03,0
"2363","Saint Vincent and the Grenadines",20-02-03,0
"2364","San Marino",20-02-03,0
"2365","Sao Tome and Principe",20-02-03,0
"2366","Saudi Arabia",20-02-03,0
"2367","Senegal",20-02-03,0
"2368","Serbia",20-02-03,0
"2369","Seychelles",20-02-03,0
"2370","Sierra Leone",20-02-03,0
"2371","Singapore",20-02-03,18
"2372","Slovakia",20-02-03,0
"2373","Slovenia",20-02-03,0
"2374","Somalia",20-02-03,0
"2375","South Africa",20-02-03,0
"2376","South Sudan",20-02-03,0
"2377","Spain",20-02-03,1
"2378","Sri Lanka",20-02-03,1
"2379","Sudan",20-02-03,0
"2380","Suriname",20-02-03,0
"2381","Sweden",20-02-03,1
"2382","Switzerland",20-02-03,0
"2383","Syria",20-02-03,0
"2384","Taiwan",20-02-03,10
"2385","Tanzania",20-02-03,0
"2386","Thailand",20-02-03,19
"2387","Timor-Leste",20-02-03,0
"2388","Togo",20-02-03,0
"2389","Trinidad and Tobago",20-02-03,0
"2390","Tunisia",20-02-03,0
"2391","Turkey",20-02-03,0
"2392","Uganda",20-02-03,0
"2393","Ukraine",20-02-03,0
"2394","United Arab Emirates",20-02-03,5
"2395","United Kingdom",20-02-03,2
"2396","Uruguay",20-02-03,0
"2397","USA",20-02-03,11
"2398","Uzbekistan",20-02-03,0
"2399","Venezuela",20-02-03,0
"2400","Vietnam",20-02-03,8
"2401","West Bank and Gaza",20-02-03,0
"2402","Western Sahara",20-02-03,0
"2403","Yemen",20-02-03,0
"2404","Zambia",20-02-03,0
"2405","Zimbabwe",20-02-03,0
"2406","Afghanistan",20-02-04,0
"2407","Albania",20-02-04,0
"2408","Algeria",20-02-04,0
"2409","Andorra",20-02-04,0
"2410","Angola",20-02-04,0
"2411","Antigua and Barbuda",20-02-04,0
"2412","Argentina",20-02-04,0
"2413","Armenia",20-02-04,0
"2414","Australia",20-02-04,13
"2415","Austria",20-02-04,0
"2416","Azerbaijan",20-02-04,0
"2417","Bahamas",20-02-04,0
"2418","Bahrain",20-02-04,0
"2419","Bangladesh",20-02-04,0
"2420","Barbados",20-02-04,0
"2421","Belarus",20-02-04,0
"2422","Belgium",20-02-04,1
"2423","Belize",20-02-04,0
"2424","Benin",20-02-04,0
"2425","Bhutan",20-02-04,0
"2426","Bolivia",20-02-04,0
"2427","Bosnia and Herzegovina",20-02-04,0
"2428","Botswana",20-02-04,0
"2429","Brazil",20-02-04,0
"2430","Brunei",20-02-04,0
"2431","Bulgaria",20-02-04,0
"2432","Burkina Faso",20-02-04,0
"2433","Burma",20-02-04,0
"2434","Burundi",20-02-04,0
"2435","Cabo Verde",20-02-04,0
"2436","Cambodia",20-02-04,1
"2437","Cameroon",20-02-04,0
"2438","Canada",20-02-04,4
"2439","Central African Republic",20-02-04,0
"2440","Chad",20-02-04,0
"2441","Chile",20-02-04,0
"2442","China",20-02-04,23707
"2443","Colombia",20-02-04,0
"2444","Congo (Brazzaville)",20-02-04,0
"2445","Congo (Kinshasa)",20-02-04,0
"2446","Costa Rica",20-02-04,0
"2447","Cote d'Ivoire",20-02-04,0
"2448","Croatia",20-02-04,0
"2449","Cuba",20-02-04,0
"2450","Cyprus",20-02-04,0
"2451","Czechia",20-02-04,0
"2452","Denmark",20-02-04,0
"2453","Diamond Princess",20-02-04,0
"2454","Djibouti",20-02-04,0
"2455","Dominica",20-02-04,0
"2456","Dominican Republic",20-02-04,0
"2457","Ecuador",20-02-04,0
"2458","Egypt",20-02-04,0
"2459","El Salvador",20-02-04,0
"2460","Equatorial Guinea",20-02-04,0
"2461","Eritrea",20-02-04,0
"2462","Estonia",20-02-04,0
"2463","Eswatini",20-02-04,0
"2464","Ethiopia",20-02-04,0
"2465","Fiji",20-02-04,0
"2466","Finland",20-02-04,1
"2467","France",20-02-04,6
"2468","Gabon",20-02-04,0
"2469","Gambia",20-02-04,0
"2470","Georgia",20-02-04,0
"2471","Germany",20-02-04,12
"2472","Ghana",20-02-04,0
"2473","Greece",20-02-04,0
"2474","Grenada",20-02-04,0
"2475","Guatemala",20-02-04,0
"2476","Guinea",20-02-04,0
"2477","Guinea-Bissau",20-02-04,0
"2478","Guyana",20-02-04,0
"2479","Haiti",20-02-04,0
"2480","Holy See",20-02-04,0
"2481","Honduras",20-02-04,0
"2482","Hungary",20-02-04,0
"2483","Iceland",20-02-04,0
"2484","India",20-02-04,3
"2485","Indonesia",20-02-04,0
"2486","Iran",20-02-04,0
"2487","Iraq",20-02-04,0
"2488","Ireland",20-02-04,0
"2489","Israel",20-02-04,0
"2490","Italy",20-02-04,2
"2491","Jamaica",20-02-04,0
"2492","Japan",20-02-04,22
"2493","Jordan",20-02-04,0
"2494","Kazakhstan",20-02-04,0
"2495","Kenya",20-02-04,0
"2496","Korea, South",20-02-04,16
"2497","Kosovo",20-02-04,0
"2498","Kuwait",20-02-04,0
"2499","Kyrgyzstan",20-02-04,0
"2500","Laos",20-02-04,0
"2501","Latvia",20-02-04,0
"2502","Lebanon",20-02-04,0
"2503","Liberia",20-02-04,0
"2504","Libya",20-02-04,0
"2505","Liechtenstein",20-02-04,0
"2506","Lithuania",20-02-04,0
"2507","Luxembourg",20-02-04,0
"2508","Madagascar",20-02-04,0
"2509","Malawi",20-02-04,0
"2510","Malaysia",20-02-04,10
"2511","Maldives",20-02-04,0
"2512","Mali",20-02-04,0
"2513","Malta",20-02-04,0
"2514","Mauritania",20-02-04,0
"2515","Mauritius",20-02-04,0
"2516","Mexico",20-02-04,0
"2517","Moldova",20-02-04,0
"2518","Monaco",20-02-04,0
"2519","Mongolia",20-02-04,0
"2520","Montenegro",20-02-04,0
"2521","Morocco",20-02-04,0
"2522","Mozambique",20-02-04,0
"2523","MS Zaandam",20-02-04,0
"2524","Namibia",20-02-04,0
"2525","Nepal",20-02-04,1
"2526","Netherlands",20-02-04,0
"2527","New Zealand",20-02-04,0
"2528","Nicaragua",20-02-04,0
"2529","Niger",20-02-04,0
"2530","Nigeria",20-02-04,0
"2531","North Macedonia",20-02-04,0
"2532","Norway",20-02-04,0
"2533","Oman",20-02-04,0
"2534","Pakistan",20-02-04,0
"2535","Panama",20-02-04,0
"2536","Papua New Guinea",20-02-04,0
"2537","Paraguay",20-02-04,0
"2538","Peru",20-02-04,0
"2539","Philippines",20-02-04,2
"2540","Poland",20-02-04,0
"2541","Portugal",20-02-04,0
"2542","Qatar",20-02-04,0
"2543","Romania",20-02-04,0
"2544","Russia",20-02-04,2
"2545","Rwanda",20-02-04,0
"2546","Saint Kitts and Nevis",20-02-04,0
"2547","Saint Lucia",20-02-04,0
"2548","Saint Vincent and the Grenadines",20-02-04,0
"2549","San Marino",20-02-04,0
"2550","Sao Tome and Principe",20-02-04,0
"2551","Saudi Arabia",20-02-04,0
"2552","Senegal",20-02-04,0
"2553","Serbia",20-02-04,0
"2554","Seychelles",20-02-04,0
"2555","Sierra Leone",20-02-04,0
"2556","Singapore",20-02-04,24
"2557","Slovakia",20-02-04,0
"2558","Slovenia",20-02-04,0
"2559","Somalia",20-02-04,0
"2560","South Africa",20-02-04,0
"2561","South Sudan",20-02-04,0
"2562","Spain",20-02-04,1
"2563","Sri Lanka",20-02-04,1
"2564","Sudan",20-02-04,0
"2565","Suriname",20-02-04,0
"2566","Sweden",20-02-04,1
"2567","Switzerland",20-02-04,0
"2568","Syria",20-02-04,0
"2569","Taiwan",20-02-04,11
"2570","Tanzania",20-02-04,0
"2571","Thailand",20-02-04,25
"2572","Timor-Leste",20-02-04,0
"2573","Togo",20-02-04,0
"2574","Trinidad and Tobago",20-02-04,0
"2575","Tunisia",20-02-04,0
"2576","Turkey",20-02-04,0
"2577","Uganda",20-02-04,0
"2578","Ukraine",20-02-04,0
"2579","United Arab Emirates",20-02-04,5
"2580","United Kingdom",20-02-04,2
"2581","Uruguay",20-02-04,0
"2582","USA",20-02-04,11
"2583","Uzbekistan",20-02-04,0
"2584","Venezuela",20-02-04,0
"2585","Vietnam",20-02-04,8
"2586","West Bank and Gaza",20-02-04,0
"2587","Western Sahara",20-02-04,0
"2588","Yemen",20-02-04,0
"2589","Zambia",20-02-04,0
"2590","Zimbabwe",20-02-04,0
"2591","Afghanistan",20-02-05,0
"2592","Albania",20-02-05,0
"2593","Algeria",20-02-05,0
"2594","Andorra",20-02-05,0
"2595","Angola",20-02-05,0
"2596","Antigua and Barbuda",20-02-05,0
"2597","Argentina",20-02-05,0
"2598","Armenia",20-02-05,0
"2599","Australia",20-02-05,13
"2600","Austria",20-02-05,0
"2601","Azerbaijan",20-02-05,0
"2602","Bahamas",20-02-05,0
"2603","Bahrain",20-02-05,0
"2604","Bangladesh",20-02-05,0
"2605","Barbados",20-02-05,0
"2606","Belarus",20-02-05,0
"2607","Belgium",20-02-05,1
"2608","Belize",20-02-05,0
"2609","Benin",20-02-05,0
"2610","Bhutan",20-02-05,0
"2611","Bolivia",20-02-05,0
"2612","Bosnia and Herzegovina",20-02-05,0
"2613","Botswana",20-02-05,0
"2614","Brazil",20-02-05,0
"2615","Brunei",20-02-05,0
"2616","Bulgaria",20-02-05,0
"2617","Burkina Faso",20-02-05,0
"2618","Burma",20-02-05,0
"2619","Burundi",20-02-05,0
"2620","Cabo Verde",20-02-05,0
"2621","Cambodia",20-02-05,1
"2622","Cameroon",20-02-05,0
"2623","Canada",20-02-05,5
"2624","Central African Republic",20-02-05,0
"2625","Chad",20-02-05,0
"2626","Chile",20-02-05,0
"2627","China",20-02-05,27440
"2628","Colombia",20-02-05,0
"2629","Congo (Brazzaville)",20-02-05,0
"2630","Congo (Kinshasa)",20-02-05,0
"2631","Costa Rica",20-02-05,0
"2632","Cote d'Ivoire",20-02-05,0
"2633","Croatia",20-02-05,0
"2634","Cuba",20-02-05,0
"2635","Cyprus",20-02-05,0
"2636","Czechia",20-02-05,0
"2637","Denmark",20-02-05,0
"2638","Diamond Princess",20-02-05,0
"2639","Djibouti",20-02-05,0
"2640","Dominica",20-02-05,0
"2641","Dominican Republic",20-02-05,0
"2642","Ecuador",20-02-05,0
"2643","Egypt",20-02-05,0
"2644","El Salvador",20-02-05,0
"2645","Equatorial Guinea",20-02-05,0
"2646","Eritrea",20-02-05,0
"2647","Estonia",20-02-05,0
"2648","Eswatini",20-02-05,0
"2649","Ethiopia",20-02-05,0
"2650","Fiji",20-02-05,0
"2651","Finland",20-02-05,1
"2652","France",20-02-05,6
"2653","Gabon",20-02-05,0
"2654","Gambia",20-02-05,0
"2655","Georgia",20-02-05,0
"2656","Germany",20-02-05,12
"2657","Ghana",20-02-05,0
"2658","Greece",20-02-05,0
"2659","Grenada",20-02-05,0
"2660","Guatemala",20-02-05,0
"2661","Guinea",20-02-05,0
"2662","Guinea-Bissau",20-02-05,0
"2663","Guyana",20-02-05,0
"2664","Haiti",20-02-05,0
"2665","Holy See",20-02-05,0
"2666","Honduras",20-02-05,0
"2667","Hungary",20-02-05,0
"2668","Iceland",20-02-05,0
"2669","India",20-02-05,3
"2670","Indonesia",20-02-05,0
"2671","Iran",20-02-05,0
"2672","Iraq",20-02-05,0
"2673","Ireland",20-02-05,0
"2674","Israel",20-02-05,0
"2675","Italy",20-02-05,2
"2676","Jamaica",20-02-05,0
"2677","Japan",20-02-05,22
"2678","Jordan",20-02-05,0
"2679","Kazakhstan",20-02-05,0
